train_loss,train_elbo_loss,epoch,step,valid_loss,valid_elbo_loss
0.007211537100374699,0.007211537100374699,101,13055,,
0.006721959915012121,0.006721959915012121,102,13183,,
0.00661383057013154,0.00661383057013154,103,13311,,
0.006493826862424612,0.006493826862424612,104,13439,,
0.007187019567936659,0.007187019567936659,105,13567,,
0.006971606053411961,0.006971606053411961,106,13695,,
0.0070421937853097916,0.0070421937853097916,107,13823,,
0.006783031392842531,0.006783031392842531,108,13951,,
,,109,14079,0.004175268579274416,0.004175268579274416
0.006337908562272787,0.006337908562272787,109,14079,,
0.007142598275095224,0.007142598275095224,110,14207,,
0.006569974590092897,0.006569974590092897,111,14335,,
0.006711612455546856,0.006711612455546856,112,14463,,
0.007085440214723349,0.007085440214723349,113,14591,,
0.006750475149601698,0.006750475149601698,114,14719,,
0.006847907789051533,0.006847907789051533,115,14847,,
0.007105282042175531,0.007105282042175531,116,14975,,
0.006833057384938002,0.006833057384938002,117,15103,,
0.006911928299814463,0.006911928299814463,118,15231,,
,,119,15359,0.04426595941185951,0.04426595941185951
0.006293014623224735,0.006293014623224735,119,15359,,
0.006809771992266178,0.006809771992266178,120,15487,,
0.006301293149590492,0.006301293149590492,121,15615,,
0.007064507342875004,0.007064507342875004,122,15743,,
0.006858037319034338,0.006858037319034338,123,15871,,
0.006527503952383995,0.006527503952383995,124,15999,,
0.00663305027410388,0.00663305027410388,125,16127,,
0.006900992710143328,0.006900992710143328,126,16255,,
0.006579248234629631,0.006579248234629631,127,16383,,
0.006612491328269243,0.006612491328269243,128,16511,,
,,129,16639,0.0048000393435359,0.0048000393435359
0.00670855725184083,0.00670855725184083,129,16639,,
0.006704404484480619,0.006704404484480619,130,16767,,
0.006322440225630999,0.006322440225630999,131,16895,,
0.006137846503406763,0.006137846503406763,132,17023,,
0.007262976374477148,0.007262976374477148,133,17151,,
0.006831523030996323,0.006831523030996323,134,17279,,
0.0064634280279278755,0.0064634280279278755,135,17407,,
0.006111567374318838,0.006111567374318838,136,17535,,
0.006408454850316048,0.006408454850316048,137,17663,,
0.006693258415907621,0.006693258415907621,138,17791,,
,,139,17919,0.002179813338443637,0.002179813338443637
0.0065554422326385975,0.0065554422326385975,139,17919,,
0.0068025593645870686,0.0068025593645870686,140,18047,,
0.006174543406814337,0.006174543406814337,141,18175,,
0.0062545775435864925,0.0062545775435864925,142,18303,,
0.006574952509254217,0.006574952509254217,143,18431,,
0.0064262631349265575,0.0064262631349265575,144,18559,,
0.006390303373336792,0.006390303373336792,145,18687,,
0.006310647819191217,0.006310647819191217,146,18815,,
0.006535095628350973,0.006535095628350973,147,18943,,
0.006085395812988281,0.006085395812988281,148,19071,,
,,149,19199,0.002677733078598976,0.002677733078598976
0.006651703733950853,0.006651703733950853,149,19199,,
0.0062499926425516605,0.0062499926425516605,150,19327,,
0.006349274888634682,0.006349274888634682,151,19455,,
0.006605073809623718,0.006605073809623718,152,19583,,
0.006027628667652607,0.006027628667652607,153,19711,,
0.005882766097784042,0.005882766097784042,154,19839,,
0.006015814375132322,0.006015814375132322,155,19967,,
0.006363552529364824,0.006363552529364824,156,20095,,
0.00606090622022748,0.00606090622022748,157,20223,,
0.0062816268764436245,0.0062816268764436245,158,20351,,
,,159,20479,0.002993784612044692,0.002993784612044692
0.007269012741744518,0.007269012741744518,159,20479,,
0.006018958520144224,0.006018958520144224,160,20607,,
0.006519994232803583,0.006519994232803583,161,20735,,
0.006171031389385462,0.006171031389385462,162,20863,,
0.006219928618520498,0.006219928618520498,163,20991,,
0.006510862149298191,0.006510862149298191,164,21119,,
0.006218082271516323,0.006218082271516323,165,21247,,
0.006238236557692289,0.006238236557692289,166,21375,,
0.00603359704837203,0.00603359704837203,167,21503,,
0.005823566112667322,0.005823566112667322,168,21631,,
,,169,21759,0.012717381119728088,0.012717381119728088
0.006175186950713396,0.006175186950713396,169,21759,,
0.006257244385778904,0.006257244385778904,170,21887,,
0.006572094280272722,0.006572094280272722,171,22015,,
0.006476833950728178,0.006476833950728178,172,22143,,
0.006439955439418554,0.006439955439418554,173,22271,,
0.005810884293168783,0.005810884293168783,174,22399,,
0.005984121933579445,0.005984121933579445,175,22527,,
0.006250658538192511,0.006250658538192511,176,22655,,
0.006252117920666933,0.006252117920666933,177,22783,,
0.0063405814580619335,0.0063405814580619335,178,22911,,
,,179,23039,0.0039426470175385475,0.0039426470175385475
0.006416911259293556,0.006416911259293556,179,23039,,
0.006678781937807798,0.006678781937807798,180,23167,,
0.006002197507768869,0.006002197507768869,181,23295,,
0.006156343501061201,0.006156343501061201,182,23423,,
0.006454614922404289,0.006454614922404289,183,23551,,
0.006095613818615675,0.006095613818615675,184,23679,,
0.006187019869685173,0.006187019869685173,185,23807,,
0.005900803487747908,0.005900803487747908,186,23935,,
0.005726528353989124,0.005726528353989124,187,24063,,
0.006475953850895166,0.006475953850895166,188,24191,,
,,189,24319,0.002147168619558215,0.002147168619558215
0.005859306547790766,0.005859306547790766,189,24319,,
0.005817600525915623,0.005817600525915623,190,24447,,
0.005895809270441532,0.005895809270441532,191,24575,,
0.005905827973037958,0.005905827973037958,192,24703,,
0.0056890035048127174,0.0056890035048127174,193,24831,,
0.005861395969986916,0.005861395969986916,194,24959,,
0.005725456867367029,0.005725456867367029,195,25087,,
0.005929761100560427,0.005929761100560427,196,25215,,
0.0056458692997694016,0.0056458692997694016,197,25343,,
0.005979918874800205,0.005979918874800205,198,25471,,
,,199,25599,0.0012593112187460065,0.0012593112187460065
0.005676595494151115,0.005676595494151115,199,25599,,
0.0058860438875854015,0.0058860438875854015,200,25727,,
0.005931400693953037,0.005931400693953037,201,25855,,
0.005501787643879652,0.005501787643879652,202,25983,,
0.006456810049712658,0.006456810049712658,203,26111,,
0.006239609327167273,0.006239609327167273,204,26239,,
0.005974072962999344,0.005974072962999344,205,26367,,
0.006180234253406525,0.006180234253406525,206,26495,,
0.0059086913242936134,0.0059086913242936134,207,26623,,
0.006543852388858795,0.006543852388858795,208,26751,,
,,209,26879,0.003195510245859623,0.003195510245859623
0.005942464340478182,0.005942464340478182,209,26879,,
0.005844960454851389,0.005844960454851389,210,27007,,
0.005956287961453199,0.005956287961453199,211,27135,,
0.005814488045871258,0.005814488045871258,212,27263,,
0.005651308689266443,0.005651308689266443,213,27391,,
0.0058798156678676605,0.0058798156678676605,214,27519,,
0.006403650622814894,0.006403650622814894,215,27647,,
0.0064391400665044785,0.0064391400665044785,216,27775,,
0.005986187141388655,0.005986187141388655,217,27903,,
0.006088531110435724,0.006088531110435724,218,28031,,
,,219,28159,0.0016945977695286274,0.0016945977695286274
0.005938718095421791,0.005938718095421791,219,28159,,
0.0061391438357532024,0.0061391438357532024,220,28287,,
0.005786924157291651,0.005786924157291651,221,28415,,
0.00542566878721118,0.00542566878721118,222,28543,,
0.005934297572821379,0.005934297572821379,223,28671,,
0.005445262882858515,0.005445262882858515,224,28799,,
0.006399340927600861,0.006399340927600861,225,28927,,
0.005757629871368408,0.005757629871368408,226,29055,,
0.0061165220104157925,0.0061165220104157925,227,29183,,
0.005893974099308252,0.005893974099308252,228,29311,,
,,229,29439,0.0028744747396558523,0.0028744747396558523
0.006115888711065054,0.006115888711065054,229,29439,,
0.006063345819711685,0.006063345819711685,230,29567,,
0.005240245256572962,0.005240245256572962,231,29695,,
0.006628803908824921,0.006628803908824921,232,29823,,
0.0058371988125145435,0.0058371988125145435,233,29951,,
0.005113599356263876,0.005113599356263876,234,30079,,
0.005890822038054466,0.005890822038054466,235,30207,,
0.0055001177825033665,0.0055001177825033665,236,30335,,
0.0060231611132621765,0.0060231611132621765,237,30463,,
0.005575049202889204,0.005575049202889204,238,30591,,
,,239,30719,0.03398117795586586,0.03398117795586586
0.005421346519142389,0.005421346519142389,239,30719,,
0.005279907491058111,0.005279907491058111,240,30847,,
0.00572782289236784,0.00572782289236784,241,30975,,
0.00602424843236804,0.00602424843236804,242,31103,,
0.00594530813395977,0.00594530813395977,243,31231,,
0.006258281413465738,0.006258281413465738,244,31359,,
0.005654532928019762,0.005654532928019762,245,31487,,
0.005455670412629843,0.005455670412629843,246,31615,,
0.005636887159198523,0.005636887159198523,247,31743,,
0.005604709964245558,0.005604709964245558,248,31871,,
,,249,31999,0.0016698680119588971,0.0016698680119588971
0.005978076718747616,0.005978076718747616,249,31999,,
0.005785686429589987,0.005785686429589987,250,32127,,
0.005696434061974287,0.005696434061974287,251,32255,,
0.005517955403774977,0.005517955403774977,252,32383,,
0.005646708887070417,0.005646708887070417,253,32511,,
0.00580272963270545,0.00580272963270545,254,32639,,
0.006499722599983215,0.006499722599983215,255,32767,,
0.0062232729978859425,0.0062232729978859425,256,32895,,
0.00560957845300436,0.00560957845300436,257,33023,,
0.005740324966609478,0.005740324966609478,258,33151,,
,,259,33279,0.003819134784862399,0.003819134784862399
0.005303653888404369,0.005303653888404369,259,33279,,
0.005727683659642935,0.005727683659642935,260,33407,,
0.005463047884404659,0.005463047884404659,261,33535,,
0.0059499056078493595,0.0059499056078493595,262,33663,,
0.005814383737742901,0.005814383737742901,263,33791,,
0.005813797935843468,0.005813797935843468,264,33919,,
0.005398142151534557,0.005398142151534557,265,34047,,
0.00556382117792964,0.00556382117792964,266,34175,,
0.005866221617907286,0.005866221617907286,267,34303,,
0.005704077892005444,0.005704077892005444,268,34431,,
,,269,34559,0.0718049556016922,0.0718049556016922
0.0059332475066185,0.0059332475066185,269,34559,,
0.00537403579801321,0.00537403579801321,270,34687,,
0.005973023362457752,0.005973023362457752,271,34815,,
0.005510589107871056,0.005510589107871056,272,34943,,
0.00588372303172946,0.00588372303172946,273,35071,,
0.0054814452305436134,0.0054814452305436134,274,35199,,
0.005855577532202005,0.005855577532202005,275,35327,,
0.005801780615001917,0.005801780615001917,276,35455,,
0.0059760138392448425,0.0059760138392448425,277,35583,,
0.005312134511768818,0.005312134511768818,278,35711,,
,,279,35839,0.0024268217384815216,0.0024268217384815216
0.0054971883073449135,0.0054971883073449135,279,35839,,
0.005825879983603954,0.005825879983603954,280,35967,,
0.005844599101692438,0.005844599101692438,281,36095,,
0.006101338658481836,0.006101338658481836,282,36223,,
0.0053343987092375755,0.0053343987092375755,283,36351,,
0.006071693263947964,0.006071693263947964,284,36479,,
0.0057977610267698765,0.0057977610267698765,285,36607,,
0.0054506403394043446,0.0054506403394043446,286,36735,,
0.005691237282007933,0.005691237282007933,287,36863,,
0.005628046113997698,0.005628046113997698,288,36991,,
,,289,37119,0.0021234226878732443,0.0021234226878732443
0.006377748213708401,0.006377748213708401,289,37119,,
0.0056849075481295586,0.0056849075481295586,290,37247,,
0.005284389480948448,0.005284389480948448,291,37375,,
0.005641203373670578,0.005641203373670578,292,37503,,
0.005662263371050358,0.005662263371050358,293,37631,,
0.005841606296598911,0.005841606296598911,294,37759,,
0.005263008177280426,0.005263008177280426,295,37887,,
0.005389985162764788,0.005389985162764788,296,38015,,
0.006079730577766895,0.006079730577766895,297,38143,,
0.005855782888829708,0.005855782888829708,298,38271,,
,,299,38399,0.0011658653384074569,0.0011658653384074569
0.005706920754164457,0.005706920754164457,299,38399,,
0.005874630995094776,0.005874630995094776,300,38527,,
0.00552096264436841,0.00552096264436841,301,38655,,
0.00530449952930212,0.00530449952930212,302,38783,,
0.005457742605358362,0.005457742605358362,303,38911,,
0.005726433824747801,0.005726433824747801,304,39039,,
0.005197848659008741,0.005197848659008741,305,39167,,
0.005308607127517462,0.005308607127517462,306,39295,,
0.0059728133492171764,0.0059728133492171764,307,39423,,
0.005481651984155178,0.005481651984155178,308,39551,,
,,309,39679,0.002826743060722947,0.002826743060722947
0.00597331952303648,0.00597331952303648,309,39679,,
0.005581132136285305,0.005581132136285305,310,39807,,
0.005842970218509436,0.005842970218509436,311,39935,,
0.005956240929663181,0.005956240929663181,312,40063,,
0.005760709755122662,0.005760709755122662,313,40191,,
0.005057971458882093,0.005057971458882093,314,40319,,
0.005269357934594154,0.005269357934594154,315,40447,,
0.005689878016710281,0.005689878016710281,316,40575,,
0.006039174273610115,0.006039174273610115,317,40703,,
0.005669516511261463,0.005669516511261463,318,40831,,
,,319,40959,0.01265985332429409,0.01265985332429409
0.00548848370090127,0.00548848370090127,319,40959,,
0.005554676055908203,0.005554676055908203,320,41087,,
0.005366111174225807,0.005366111174225807,321,41215,,
0.005589746870100498,0.005589746870100498,322,41343,,
0.005438126157969236,0.005438126157969236,323,41471,,
0.005472577176988125,0.005472577176988125,324,41599,,
0.005726523231714964,0.005726523231714964,325,41727,,
0.00517449202015996,0.00517449202015996,326,41855,,
0.005358305759727955,0.005358305759727955,327,41983,,
0.005674553569406271,0.005674553569406271,328,42111,,
,,329,42239,0.0023262035101652145,0.0023262035101652145
0.005134004633873701,0.005134004633873701,329,42239,,
0.005765087902545929,0.005765087902545929,330,42367,,
0.005417237989604473,0.005417237989604473,331,42495,,
0.005677618086338043,0.005677618086338043,332,42623,,
0.005405335687100887,0.005405335687100887,333,42751,,
0.005785844288766384,0.005785844288766384,334,42879,,
0.005795602221041918,0.005795602221041918,335,43007,,
0.005768353585153818,0.005768353585153818,336,43135,,
0.005428290460258722,0.005428290460258722,337,43263,,
0.004958755802363157,0.004958755802363157,338,43391,,
,,339,43519,0.006767864339053631,0.006767864339053631
0.00549392681568861,0.00549392681568861,339,43519,,
0.005802348721772432,0.005802348721772432,340,43647,,
0.005492044147104025,0.005492044147104025,341,43775,,
0.004949724767357111,0.004949724767357111,342,43903,,
0.005619609262794256,0.005619609262794256,343,44031,,
0.005999533459544182,0.005999533459544182,344,44159,,
0.005786251276731491,0.005786251276731491,345,44287,,
0.005727795418351889,0.005727795418351889,346,44415,,
0.005543588660657406,0.005543588660657406,347,44543,,
0.005491143558174372,0.005491143558174372,348,44671,,
,,349,44799,0.001196406432427466,0.001196406432427466
0.0057593341916799545,0.0057593341916799545,349,44799,,
0.005938410758972168,0.005938410758972168,350,44927,,
0.005556499119848013,0.005556499119848013,351,45055,,
0.005446583032608032,0.005446583032608032,352,45183,,
0.005314603913575411,0.005314603913575411,353,45311,,
0.005343911703675985,0.005343911703675985,354,45439,,
0.005576012190431356,0.005576012190431356,355,45567,,
0.005738103296607733,0.005738103296607733,356,45695,,
0.005100047215819359,0.005100047215819359,357,45823,,
0.0051779979839921,0.0051779979839921,358,45951,,
,,359,46079,0.0013678991235792637,0.0013678991235792637
0.005482065957039595,0.005482065957039595,359,46079,,
0.005532469134777784,0.005532469134777784,360,46207,,
0.005275052972137928,0.005275052972137928,361,46335,,
0.005288818385452032,0.005288818385452032,362,46463,,
0.005687328055500984,0.005687328055500984,363,46591,,
0.0060895937494933605,0.0060895937494933605,364,46719,,
0.00489609781652689,0.00489609781652689,365,46847,,
0.004905552137643099,0.004905552137643099,366,46975,,
0.0052147661335766315,0.0052147661335766315,367,47103,,
0.00538262166082859,0.00538262166082859,368,47231,,
,,369,47359,0.0019967486150562763,0.0019967486150562763
0.005819626618176699,0.005819626618176699,369,47359,,
0.005363218951970339,0.005363218951970339,370,47487,,
0.00522881792858243,0.00522881792858243,371,47615,,
0.005389392375946045,0.005389392375946045,372,47743,,
0.00518877524882555,0.00518877524882555,373,47871,,
0.005514946300536394,0.005514946300536394,374,47999,,
0.0051422580145299435,0.0051422580145299435,375,48127,,
0.00571947218850255,0.00571947218850255,376,48255,,
0.005422675982117653,0.005422675982117653,377,48383,,
0.005722942296415567,0.005722942296415567,378,48511,,
,,379,48639,0.006832777988165617,0.006832777988165617
0.005864514969289303,0.005864514969289303,379,48639,,
0.005877851974219084,0.005877851974219084,380,48767,,
0.005657806992530823,0.005657806992530823,381,48895,,
0.0054703159257769585,0.0054703159257769585,382,49023,,
0.005435592960566282,0.005435592960566282,383,49151,,
0.005590040702372789,0.005590040702372789,384,49279,,
0.00577504513785243,0.00577504513785243,385,49407,,
0.005854611285030842,0.005854611285030842,386,49535,,
0.005877173971384764,0.005877173971384764,387,49663,,
0.005525176413357258,0.005525176413357258,388,49791,,
,,389,49919,0.0010703864973038435,0.0010703864973038435
0.005208335816860199,0.005208335816860199,389,49919,,
0.0051973857916891575,0.0051973857916891575,390,50047,,
0.005460935179144144,0.005460935179144144,391,50175,,
0.006287185475230217,0.006287185475230217,392,50303,,
0.005440752021968365,0.005440752021968365,393,50431,,
0.0053218514658510685,0.0053218514658510685,394,50559,,
0.005473956000059843,0.005473956000059843,395,50687,,
0.005783701315522194,0.005783701315522194,396,50815,,
0.00537922652438283,0.00537922652438283,397,50943,,
0.0048166802152991295,0.0048166802152991295,398,51071,,
,,399,51199,0.0009122250485233963,0.0009122250485233963
0.005407468881458044,0.005407468881458044,399,51199,,
0.005111250095069408,0.005111250095069408,400,51327,,
0.005007187370210886,0.005007187370210886,401,51455,,
0.005427781492471695,0.005427781492471695,402,51583,,
0.005340417381376028,0.005340417381376028,403,51711,,
0.005944648291915655,0.005944648291915655,404,51839,,
0.0050758789293468,0.0050758789293468,405,51967,,
0.005241630133241415,0.005241630133241415,406,52095,,
0.005292142275720835,0.005292142275720835,407,52223,,
0.005613878834992647,0.005613878834992647,408,52351,,
,,409,52479,0.007922801189124584,0.007922801189124584
0.005540649872273207,0.005540649872273207,409,52479,,
0.005197982303798199,0.005197982303798199,410,52607,,
0.005391770042479038,0.005391770042479038,411,52735,,
0.0056703598238527775,0.0056703598238527775,412,52863,,
0.0049915495328605175,0.0049915495328605175,413,52991,,
0.00539662828668952,0.00539662828668952,414,53119,,
0.005480246152728796,0.005480246152728796,415,53247,,
0.005898559931665659,0.005898559931665659,416,53375,,
0.005127847194671631,0.005127847194671631,417,53503,,
0.005239407066255808,0.005239407066255808,418,53631,,
,,419,53759,0.0012550671817734838,0.0012550671817734838
0.0051092300564050674,0.0051092300564050674,419,53759,,
0.005291867069900036,0.005291867069900036,420,53887,,
0.005282975267618895,0.005282975267618895,421,54015,,
0.005342558957636356,0.005342558957636356,422,54143,,
0.005342360120266676,0.005342360120266676,423,54271,,
0.005881998687982559,0.005881998687982559,424,54399,,
0.005649432074278593,0.005649432074278593,425,54527,,
0.005086809396743774,0.005086809396743774,426,54655,,
0.0054574222303926945,0.0054574222303926945,427,54783,,
0.0056269122287631035,0.0056269122287631035,428,54911,,
,,429,55039,0.0009095055283978581,0.0009095055283978581
0.00537881487980485,0.00537881487980485,429,55039,,
0.005532899871468544,0.005532899871468544,430,55167,,
0.005412073340266943,0.005412073340266943,431,55295,,
0.005500513128936291,0.005500513128936291,432,55423,,
0.005292440298944712,0.005292440298944712,433,55551,,
0.005429598968476057,0.005429598968476057,434,55679,,
0.00521004619076848,0.00521004619076848,435,55807,,
0.005771283525973558,0.005771283525973558,436,55935,,
0.005654252599924803,0.005654252599924803,437,56063,,
0.005195961333811283,0.005195961333811283,438,56191,,
,,439,56319,0.001183098298497498,0.001183098298497498
0.005469110794365406,0.005469110794365406,439,56319,,
0.005420006345957518,0.005420006345957518,440,56447,,
0.005022447556257248,0.005022447556257248,441,56575,,
0.005273377522826195,0.005273377522826195,442,56703,,
0.005398537497967482,0.005398537497967482,443,56831,,
0.005503588821738958,0.005503588821738958,444,56959,,
0.005756037775427103,0.005756037775427103,445,57087,,
0.0055185663513839245,0.0055185663513839245,446,57215,,
0.005021931137889624,0.005021931137889624,447,57343,,
0.005138636566698551,0.005138636566698551,448,57471,,
,,449,57599,0.0014649940421804786,0.0014649940421804786
0.00510349590331316,0.00510349590331316,449,57599,,
0.005321430042386055,0.005321430042386055,450,57727,,
0.00521660503000021,0.00521660503000021,451,57855,,
0.005204975605010986,0.005204975605010986,452,57983,,
0.005279488395899534,0.005279488395899534,453,58111,,
0.005323811434209347,0.005323811434209347,454,58239,,
0.00552670331671834,0.00552670331671834,455,58367,,
0.005468020681291819,0.005468020681291819,456,58495,,
0.004996829200536013,0.004996829200536013,457,58623,,
0.005232733674347401,0.005232733674347401,458,58751,,
,,459,58879,0.0024403284769505262,0.0024403284769505262
0.005381303373724222,0.005381303373724222,459,58879,,
0.0050454093143343925,0.0050454093143343925,460,59007,,
0.005652539432048798,0.005652539432048798,461,59135,,
0.005777459591627121,0.005777459591627121,462,59263,,
0.005065114703029394,0.005065114703029394,463,59391,,
0.005131803452968597,0.005131803452968597,464,59519,,
0.005607950501143932,0.005607950501143932,465,59647,,
0.005130561534315348,0.005130561534315348,466,59775,,
0.005288985557854176,0.005288985557854176,467,59903,,
0.005369501654058695,0.005369501654058695,468,60031,,
,,469,60159,0.022429434582591057,0.022429434582591057
0.005383829586207867,0.005383829586207867,469,60159,,
0.0054069263860583305,0.0054069263860583305,470,60287,,
0.005401394329965115,0.005401394329965115,471,60415,,
0.0048714312724769115,0.0048714312724769115,472,60543,,
0.004884491208940744,0.004884491208940744,473,60671,,
0.004940152633935213,0.004940152633935213,474,60799,,
0.005142591893672943,0.005142591893672943,475,60927,,
0.005436010658740997,0.005436010658740997,476,61055,,
0.005258661694824696,0.005258661694824696,477,61183,,
0.005321071483194828,0.005321071483194828,478,61311,,
,,479,61439,0.0015919491415843368,0.0015919491415843368
0.005046588834375143,0.005046588834375143,479,61439,,
0.005440845154225826,0.005440845154225826,480,61567,,
0.005465409718453884,0.005465409718453884,481,61695,,
0.005350733641535044,0.005350733641535044,482,61823,,
0.005210648290812969,0.005210648290812969,483,61951,,
0.005479095503687859,0.005479095503687859,484,62079,,
0.004946820437908173,0.004946820437908173,485,62207,,
0.005765097681432962,0.005765097681432962,486,62335,,
0.004803166259080172,0.004803166259080172,487,62463,,
0.004919399507343769,0.004919399507343769,488,62591,,
,,489,62719,0.0026713451370596886,0.0026713451370596886
0.005393426865339279,0.005393426865339279,489,62719,,
0.005354041699320078,0.005354041699320078,490,62847,,
0.0051232026889920235,0.0051232026889920235,491,62975,,
0.005590308923274279,0.005590308923274279,492,63103,,
0.005483702290803194,0.005483702290803194,493,63231,,
0.005201973486691713,0.005201973486691713,494,63359,,
0.0049681044183671474,0.0049681044183671474,495,63487,,
0.0057195816189050674,0.0057195816189050674,496,63615,,
0.00519585981965065,0.00519585981965065,497,63743,,
0.005304199643433094,0.005304199643433094,498,63871,,
,,499,63999,0.0037798024713993073,0.0037798024713993073
0.005241910926997662,0.005241910926997662,499,63999,,
0.004993971902877092,0.004993971902877092,500,64127,,
